date,account,total_pnl,num_trades,avg_pnl,win_rate,total_volume,avg_leverage,Classification
3/2/2025,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,160022.9508,69,2319.1732,1,223835.2126,1,Fear
3/2/2025,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,5803.573999,325,17.85715077,0.424615385,571375.0789,1,Fear
3/3/2025,0x083384f897ee0f19899168e3b1bec365f52a9012,533974.6629,641,833.0337955,0.842433697,5365898.397,1,Fear
3/3/2025,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2480.902379,110,22.55365799,0.454545455,219900.9583,1,Fear
3/3/2025,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,494.669357,58,8.528782017,0.362068966,31141.83517,1,Fear
3/3/2025,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,376.017126,33,11.39445836,0.363636364,19510.141,1,Fear
3/3/2025,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,0,19,0,0,199936.2877,1,Fear
3/3/2025,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1136.272279,12,94.68935658,0.5,321169.4578,1,Fear
3/3/2025,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,17247.4275,16,1077.964219,0.625,60552.1467,1,Fear
3/3/2025,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,-370.250064,101,-3.665842218,0.603960396,102889.3035,1,Fear
3/3/2025,0x8170715b3b381dffb7062c0298972d4727a0a63b,0,8,0,0,4999.95,1,Fear
3/3/2025,0x8477e447846c758f5a675856001ea72298fd9cb5,468.351978,68,6.887529088,0.338235294,39158.98548,1,Fear
3/3/2025,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,60.171373,176,0.341882801,0.085227273,41276.3198,1,Fear
3/3/2025,0xb899e522b5715391ae1d4f137653e7906c5e2115,535.407221,31,17.27120068,0.451612903,523107.7863,1,Fear
3/3/2025,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,57561.35367,136,423.2452476,0.823529412,1171195.484,1,Fear
3/3/2025,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2448.046511,73,33.53488371,0.657534247,143853.5656,1,Fear
3/4/2025,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,0,1,0,0,54768.6,1,Extreme Fear
3/4/2025,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,149.512345,85,1.758968765,0.117647059,38532.1638,1,Extreme Fear
3/4/2025,0x2c229d22b100a7beb69122eed721cee9b24011dd,160.127816,26,6.158762154,0.730769231,19222.61608,1,Extreme Fear
3/4/2025,0x39cef799f8b69da1995852eea189df24eb5cae3c,0,142,0,0,673491.7205,1,Extreme Fear
3/4/2025,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,7.052034,14,0.503716714,0.142857143,8893.28958,1,Extreme Fear
3/4/2025,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,0,60,0,0,999996.6401,1,Extreme Fear
3/4/2025,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0,9,0,0,279939.0989,1,Extreme Fear
3/4/2025,0x513b8629fe877bb581bf244e326a047b249c4ff1,0,49,0,0,110787.0185,1,Extreme Fear
3/4/2025,0x6d6a4b953f202f8df5bed40692e7fd865318264a,298.031364,20,14.9015682,0.25,18458.77642,1,Extreme Fear
3/4/2025,0x8170715b3b381dffb7062c0298972d4727a0a63b,0,85,0,0,478472.7937,1,Extreme Fear
3/4/2025,0x8477e447846c758f5a675856001ea72298fd9cb5,0,6,0,0,3997.1994,1,Extreme Fear
3/4/2025,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2020,8,252.5,0.125,340220,1,Extreme Fear
3/4/2025,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,9,0,0,49999.95,1,Extreme Fear
3/4/2025,0xb899e522b5715391ae1d4f137653e7906c5e2115,361.071464,24,15.04464433,0.291666667,680921.1183,1,Extreme Fear
3/4/2025,0xbaaaf6571ab7d571043ff1e313a9609a10637864,3869.208803,937,4.129358381,0.508004269,4382512.819,1,Extreme Fear
3/4/2025,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-5862.088776,12,-488.507398,0,84612.08878,1,Extreme Fear
3/4/2025,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-3368.876326,261,-12.90757213,0,445407.3078,1,Extreme Fear
4/1/2025,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,232.665498,81,2.872413556,0.49382716,12691.33366,1,Fear
4/1/2025,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,73.451675,57,1.288625877,0.263157895,35836.35277,1,Fear
4/1/2025,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0,14,0,0,99999.719,1,Fear
4/1/2025,0x72743ae2822edd658c0c50608fd7c5c501b2afbd,0,141,0,0,1631350,1,Fear
4/1/2025,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0,1,0,0,2128.95,1,Fear
4/1/2025,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0,2,0,0,1421.728,1,Fear
4/1/2025,0x8477e447846c758f5a675856001ea72298fd9cb5,30.818079,51,0.604276059,0.039215686,9329.641265,1,Fear
4/1/2025,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,556.803152,5,111.3606304,1,1065.47097,1,Fear
4/1/2025,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1659.799564,19,87.35787179,0.684210526,32206.48172,1,Fear
4/2/2025,0x083384f897ee0f19899168e3b1bec365f52a9012,375620.2702,531,707.3828065,0.156308851,5616221.01,1,Fear
4/2/2025,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1291.500575,48,26.90626198,0.354166667,54703.70357,1,Fear
4/2/2025,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,874.381056,34,25.71708988,0.470588235,13258.83381,1,Fear
4/2/2025,0x4f93fead39b70a1824f981a54d4e55b278e9f760,6403.506124,9,711.5006804,1,858959.5206,1,Fear
4/2/2025,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0,1,0,0,15000,1,Fear
4/2/2025,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1985.815595,76,26.12915257,0.973684211,121983.8554,1,Fear
4/2/2025,0x8170715b3b381dffb7062c0298972d4727a0a63b,0,45,0,0,30451.72692,1,Fear
4/2/2025,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,9167.620989,104,88.15020182,0.471153846,6044911.954,1,Fear
4/2/2025,0x8477e447846c758f5a675856001ea72298fd9cb5,0,6,0,0,2775.027306,1,Fear
4/2/2025,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,4624.583773,731,6.32637999,0.18878249,893174.0251,1,Fear
4/2/2025,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,16102.44463,661,24.36073318,0.360060514,1623702.13,1,Fear
4/2/2025,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0,18,0,0,68000,1,Fear
4/2/2025,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,806.765131,248,3.253085206,0.286290323,335267.5955,1,Fear
4/3/2025,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,-3169.355468,65,-48.75931489,0,114173.1822,1,Fear
4/3/2025,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,163.73415,43,3.80777093,0.302325581,46953.83078,1,Fear
4/3/2025,0x39cef799f8b69da1995852eea189df24eb5cae3c,863.956464,63,13.71359467,0.476190476,202453.389,1,Fear
4/3/2025,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,444.266681,32,13.88333378,0.21875,16090.36755,1,Fear
4/3/2025,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,0,155,0,0,860142.599,1,Fear
4/3/2025,0x4f93fead39b70a1824f981a54d4e55b278e9f760,8002.939313,59,135.6430392,0.474576271,1526486.531,1,Fear
4/3/2025,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,169132.2961,155,1091.176104,0.496774194,469661.9349,1,Fear
4/3/2025,0x8170715b3b381dffb7062c0298972d4727a0a63b,6939.47356,16,433.7170975,0.8125,14999.921,1,Fear
4/3/2025,0x8477e447846c758f5a675856001ea72298fd9cb5,54.2704,8,6.7838,0.125,8942.56982,1,Fear
4/3/2025,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,0,40,0,0,14771.06682,1,Fear
4/3/2025,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,0,21,0,0,152639.0267,1,Fear
4/3/2025,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,77,0,0,136289.6036,1,Fear
4/3/2025,0xb899e522b5715391ae1d4f137653e7906c5e2115,4578.655427,124,36.92464054,0.508064516,2193702.332,1,Fear
4/3/2025,0xbaaaf6571ab7d571043ff1e313a9609a10637864,0,563,0,0,3730033.338,1,Fear
4/3/2025,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0,2,0,0,172000,1,Fear
4/3/2025,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-4934.670052,979,-5.040520993,0.385086823,1464907.316,1,Fear
4/4/2025,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,498.735282,100,4.98735282,0.56,28054.42382,1,Fear
4/4/2025,0x39cef799f8b69da1995852eea189df24eb5cae3c,266.39774,34,7.835227647,1,673225.1458,1,Fear
4/4/2025,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,0,1,0,0,63727.4,1,Fear
4/4/2025,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,0,2,0,0,1749.55552,1,Fear
4/4/2025,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,0,51,0,0,421466.1132,1,Fear
4/4/2025,0x4f93fead39b70a1824f981a54d4e55b278e9f760,4591.427139,21,218.6393876,0.619047619,424550.6439,1,Fear
4/4/2025,0x6d6a4b953f202f8df5bed40692e7fd865318264a,392.354886,60,6.5392481,0.15,37577.75739,1,Fear
4/4/2025,0x8170715b3b381dffb7062c0298972d4727a0a63b,4805.34561,68,70.66684721,0.102941176,63381.4897,1,Fear
4/4/2025,0x8477e447846c758f5a675856001ea72298fd9cb5,586.623362,54,10.86339559,0.314814815,26109.73659,1,Fear
4/4/2025,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2242.086667,99,22.64734007,0.656565657,112749.3007,1,Fear
4/4/2025,0xb899e522b5715391ae1d4f137653e7906c5e2115,0,6,0,0,101691.6366,1,Fear
4/4/2025,0xbaaaf6571ab7d571043ff1e313a9609a10637864,9367.872074,318,29.45871721,0.679245283,699197.7653,1,Fear
4/4/2025,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-43753.36158,132,-331.4648604,0.181818182,719162.6711,1,Fear
4/4/2025,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-4513.160132,326,-13.84404948,0.159509202,462902.0977,1,Fear
5/1/2025,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,87.752181,82,1.070148549,0.536585366,8297.076945,1,Neutral
5/1/2025,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,8.594753,38,0.226177711,0.105263158,16718.76349,1,Neutral
5/1/2025,0x4f93fead39b70a1824f981a54d4e55b278e9f760,890.33157,19,46.85955632,0.210526316,369118.8932,1,Neutral
5/1/2025,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0,8,0,0,22909.5,1,Neutral
5/1/2025,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,1093.05677,7,156.1509671,1,12797.12048,1,Neutral
5/1/2025,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0,1,0,0,456.8268,1,Neutral
5/1/2025,0x8477e447846c758f5a675856001ea72298fd9cb5,151.429584,51,2.969207529,0.176470588,10682.2628,1,Neutral
5/1/2025,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,956.554505,33,28.98650015,0.96969697,10963.06409,1,Neutral
5/2/2025,0x083384f897ee0f19899168e3b1bec365f52a9012,44400.9058,210,211.4328848,0.371428571,5582863.3,1,Greed
5/2/2025,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,696.810724,83,8.395309928,0.445783133,75729.78498,1,Greed
5/2/2025,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,32.72269,3,10.90756333,0.333333333,1295.70462,1,Greed
5/2/2025,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0,9,0,0,149967.2472,1,Greed
5/2/2025,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,14.590934,20,0.7295467,0.75,42145.05145,1,Greed
5/2/2025,0x8170715b3b381dffb7062c0298972d4727a0a63b,0,25,0,0,14999.80178,1,Greed
5/2/2025,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,1843.301845,327,5.6370087,0.385321101,767745.0075,1,Greed
5/2/2025,0x8477e447846c758f5a675856001ea72298fd9cb5,554.257954,20,27.7128977,0.6,11099.19875,1,Greed
5/2/2025,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,-6194.283149,368,-16.83229117,0.122282609,1531595.619,1,Greed
5/2/2025,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,14644.10067,218,67.17477373,0.422018349,514427.426,1,Greed
5/2/2025,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,713.82809,14,50.98772071,0.785714286,51363.41186,1,Greed
